epoch,train_loss,train_acc,val_loss,val_acc
1,0.06314387022680602,0.9750781738586617,0.048656730190850796,0.9816135084427767
2,0.025626420775835868,0.990744215134459,0.02248342379636597,0.9912445278298937
3,0.017935736508072297,0.9936053783614759,0.023939209108124488,0.9913696060037523
4,0.014357270827276806,0.9948717948717949,0.023840046430297662,0.9928705440900563
5,0.013203729749999183,0.9953564727954972,0.025812123799987603,0.9902439024390244
