epoch,train_loss,train_acc,val_loss,val_acc
1,0.28717175850721255,0.8741785714285715,0.14570895467508346,0.9413333333333334
2,0.07174515065026882,0.9743928571428572,0.12689507974589126,0.9516666666666667
3,0.033430229842696835,0.9883571428571428,0.08423069539539357,0.9696666666666667
4,0.022474390291927816,0.99275,0.07447731053020726,0.9738333333333333
5,0.016879543006105443,0.9946428571428572,0.13364959912538094,0.9586666666666667
