epoch,train_loss,train_acc,val_loss,val_acc
1,0.20511786996059495,0.9113214285714286,0.07798887303029682,0.97
2,0.030873787158793988,0.99025,0.04326314091969757,0.9846666666666667
3,0.018387471605836495,0.9936785714285714,0.09594146730384462,0.968
4,0.010584570727944715,0.9971785714285715,0.07123328225095471,0.9773333333333334
5,0.008508290462254346,0.9972142857142857,0.030073975450656515,0.9901666666666666
