epoch,train_loss,train_acc,val_loss,val_acc,val_f1
18,0.030782303547859192,0.9922875,0.0490978199875716,0.9661472751720319,0.9661288346209524
19,0.030949695029854774,0.9920625,0.045000905377997294,0.9725539824408763,0.9725278414694654
20,0.030048998764157297,0.993525,0.05141025000825675,0.962113422447204,0.9621023608106978
