epoch,train_loss,train_acc,val_loss,val_acc
1,0.14881041734606754,0.9391428571428572,0.04357725522861305,0.9866666666666667
2,0.027803294426453014,0.9909761904761905,0.028469623525587604,0.9908888888888889
3,0.013279443994195604,0.9955714285714286,0.02828332842950722,0.9923333333333333
4,0.011201016111285243,0.9964761904761905,0.025862687364102563,0.9918888888888889
5,0.010510810087739256,0.996904761904762,0.03194905264289971,0.9908888888888889
